web-scraper-order,web-scraper-start-url,image-src,title,price
"1699471869-1722","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=64","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/265-001645.jpg?itok=8CV4cLPM","Line Control Racer","R 49.98"
"1699471869-1723","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=64","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/369-000049.jpg?itok=iBPVeqej","Baby Stuffed Rattle","R 89.99"
"1699471869-1724","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=64","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/261-000101.jpg?itok=1FyonXYT","Pop Ball Rifle Gun, 75cm","R 179.99"
"1699471869-1725","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=64","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/368-007005.jpg?itok=-DTavPBS","Stuffed Dog Wearing Hoodie, 27cm","R 199.98"
"1699471869-1726","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=64","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/266-000108.jpg?itok=xDkCBXZs","Archery Playset, 6-Piece","R 169.99"
"1699471869-1727","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=64","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/361-001105.jpg?itok=WBUfyEue","Mermaid Twins Doll Set, 9-Piece","R 219.99"
"1699471869-1728","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=64","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/469-004002.jpg?itok=dRNfLWrW","Building Blocks Storage Boat, 27-Piece","R 199.98"
"1699471869-1729","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=64","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/368-000219.jpg?itok=IUxV3nfn","Stuffed Snake, 1.2m","R 159.99"
"1699471869-1730","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=64","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/368-000731.jpg?itok=E0DYjaeo","Stuffed Big Eyed Glitter Animal, 31cm","R 129.99"
"1699471869-1731","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=64","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/368-000730.jpg?itok=vDJpQYVV","Stuffed Big Eyed Pastel Animal, 32cm","R 129.99"
"1699471869-1732","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=64","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/368-000705.jpg?itok=7QnEWL7c","Stuffed Dog Husky, 23cm","R 129.99"
"1699471869-1733","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=64","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/368-000394.jpg?itok=zw37sBdb","Stuffed Unicorn Pastel With Stars, 32cm","R 159.99"
"1699471869-1734","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=64","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/263-000079.jpg?itok=b1jr92Xq","Speed Racer Bike, Friction","R 99.99"
"1699471869-1735","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=64","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/368-000177.jpg?itok=Krr9ijtB","Stuffed Bear, 29cm","R 179.99"
"1699471886-1736","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/369-001013.jpg?itok=14u9_V5C","Vinyl Duck 12.5cm, Each","R 29.99"
"1699471886-1737","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/565-001202.jpg?itok=Hk1jPBMU","Plastic Yo-Yo, Flashing","R 49.98"
"1699471886-1738","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/262-000651.jpg?itok=A1YumR1w","Metal Die Cast Racers, 5-Piece","R 49.98"
"1699471886-1739","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/264-015055.jpg?itok=zDyvffWd","Maisto 127mm Elite Transporter","R 219.99"
"1699471886-1740","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/469-006603.jpg?itok=JDjHn6rh","Trolley Bag With Building Blocks, 86Pc","R 199.98"
"1699471886-1741","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/469-006554.jpg?itok=yhiF_ocg","Truck with Building Blocks","R 189.98"
"1699471886-1742","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/368-000004.jpg?itok=ss75Hxxr","Stuffed Unicorn, 30cm","R 199.98"
"1699471886-1743","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/266-001499.jpg?itok=C_5Ac2Ss","Tops With String, 2-Pack","R 19.99"
"1699471886-1744","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/261-004007.jpg?itok=FdApw_J9","Wild West Gun Set, 7 Piece","R 79.99"
"1699471886-1745","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/266-000483.jpg?itok=MWCx_TR8","Transform Dinosaur","R 74.98"
"1699471886-1746","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/368-000399.jpg?itok=r4G_pQnN","Stuffed Unicorn Glitzies With Wings,35cm","R 189.98"
"1699471886-1747","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/369-001015.jpg?itok=xJ-El5sa","Vinyl Duck Set, 5-Piece","R 89.99"
"1699471886-1748","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/565-000138.jpg?itok=mYrBEKAb","Squishie Ball, Flashing","R 49.98"
"1699471886-1749","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/264-025205.jpg?itok=SEE_qVre","Maisto 110mm 4x4 Rebels","R 129.99"
"1699471886-1750","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/365-000084.jpg?itok=9jOZk1sN","Doll House With Accessories, 28 x 21cm","R 154.99"
"1699471886-1751","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/560-000002.jpg?itok=0A1gE65f","Bright Dinosaurs, 4-Piece","R 89.99"
"1699471886-1752","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/369-001029.jpg?itok=Vvwr94ss","Baby Rattle","R 49.98"
"1699471886-1753","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/565-000076.jpg?itok=CzLT0aXV","Play Sand, Fluffy","R 79.99"
"1699471886-1754","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/365-000022.jpg?itok=OSGrr4Tc","Tea Set, 9-Piece","R 59.99"
"1699471886-1755","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/065-006042.jpg?itok=TM-GYaCd","Maracas, 2-Piece","R 49.98"
"1699471886-1756","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/369-001140.jpg?itok=TQWlLvaO","Vinyl Duck 5.6cm, Colour Change Each","R 29.99"
"1699471886-1757","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/368-000709.jpg?itok=EuhmQVy1","Stuffed Dog Husky, 50cm","R 109.99"
"1699471886-1758","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/560-000019.jpg?itok=QjvJFrWU","Dinosaurs, 6-Piece","R 129.99"
"1699471886-1759","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/368-000503.jpg?itok=24t-HNzC","Stuffed Animal, 70cm","R 359.99"
"1699471886-1760","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/565-000660.jpg?itok=Tkr1vL5F","Skateboard Slap Band, Pull Back","R 49.98"
"1699471886-1761","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/560-000010.jpg?itok=lwWtus0i","Ocean Animals, 12-Piece","R 69.99"
"1699471886-1762","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/263-000078.jpg?itok=NGkywFgd","Sports Racer, 2-Piece","R 139.99"
"1699471886-1763","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/368-000398.jpg?itok=Pduhvong","Stuffed Metallic Unicorn, 20cm","R 139.99"
"1699471886-1764","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/565-000163.jpg?itok=47sMJ_yU","DIY Slime With Accessories, 13-Piece","R 129.99"
"1699471886-1765","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/065-003645.jpg?itok=AqN8SES0","Musical Playset, 8-Piece","R 119.98"
"1699471886-1766","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/261-003359.jpg?itok=JW06TuAL","Foam Dart Gun, 6-Piece","R 89.99"
"1699471886-1767","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/369-001139.jpg?itok=PAstT_Gi","Vinyl Themed Duck 8cm, Assorted Each","R 39.98"
"1699471886-1768","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/263-000006.jpg?itok=f7IhHQsC","Collectable Racers, 2-Piece","R 39.98"
"1699471886-1769","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/565-000172.jpg?itok=FomPux1d","Prickly Ball","R 24.99"
"1699471886-1770","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/263-000007.jpg?itok=OyMxl3jx","Vinyl Racer","R 49.98"
"1699471886-1771","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=63","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/368-008291.jpg?itok=sIiLWV3C","Stuffed Squizem Ball, 9cm","R 99.99"
"1699471903-1772","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=62","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/369-005007.jpg?itok=2ihy8IS9","Baby Educational Musical Laptop","R 199.98"
"1699471903-1773","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=62","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/369-000035.jpg?itok=xvLyRqin","Baby Educational Stacking Rings, 7-Piece","R 89.99"
"1699471903-1774","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=62","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/065-003639.jpg?itok=C1VD8WuL","Plastic 4 String Guitar","R 149.99"
"1699471903-1775","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=62","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/365-003056.jpg?itok=y045h2tg","Kiddies Play Broom","R 49.98"
"1699471903-1776","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=62","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/365-004002.jpg?itok=x3kT8Ejf","Cooking Play Set, 20-Piece","R 99.99"
"1699471903-1777","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=62","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/266-001302.jpg?itok=PmRll8CC","Traditional Glass Marbles, 45-Piece","R 19.99"
"1699471903-1778","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=62","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/365-064011.jpg?itok=GRw-_I7G","Mini Plush Unicorn In Carrier","R 139.99"
"1699471903-1779","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=62","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/560-000202.jpg?itok=pogexA8a","Snake, PVC","R 49.98"
"1699471903-1780","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=62","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/265-000198.jpg?itok=QjT9dxG3","Radio Controlled Street Racer","R 279.98"
"1699471903-1781","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=62","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/261-000038.jpg?itok=b8WjMgVh","Police Gun Play Set, 4-Piece","R 29.99"
"1699471903-1782","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=62","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/368-000016.jpg?itok=JiuoMQQL","Stuffed Pony, 18cm","R 79.99"
"1699471903-1783","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=62","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/264-000918.jpg?itok=Njlh0PTV","Maisto 76mm ATV","R 64.98"
"1699471903-1784","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=62","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/365-000042.jpg?itok=LIKIZz8O","Make Your Own Bath Bombs","R 149.99"
